OrderID,Date,CustomerID,Product,Quantity,UnitPrice,TotalPrice,PaymentMethod,Clean_CouponCode
ORD200981,11/26/2023,C12609,Phone,4,136.83,547.32,Debit Card,SAVE10
ORD200982,9/6/2024,C64935,Monitor,1,304.11,304.11,Gift Card,SAVE10
ORD200983,11/24/2024,C67528,Monitor,4,296.28,1185.12,Gift Card,SAVE10
ORD200984,2/28/2025,C44176,Desk,1,77.64,77.64,Credit Card,FREESHIP
ORD200985,7/20/2024,C92788,Desk,1,243.71,243.71,Gift Card,SAVE10
ORD200986,9/7/2024,C69213,Laptop,4,644.96,2579.84,Credit Card,FREESHIP
ORD200987,6/5/2025,C67387,Phone,5,283.73,1418.65,Gift Card,FREESHIP
ORD200988,2/4/2025,C90318,Desk,2,629.56,1259.12,Gift Card,WINTER15
ORD200989,3/23/2023,C49995,Laptop,4,246.11,984.44,Credit Card,SAVE10
ORD200990,11/19/2023,C52313,Phone,2,418.26,836.52,Debit Card,SAVE10
ORD200991,5/9/2024,C10211,Desk,5,127.18,635.90,Debit Card,FREESHIP
ORD200992,8/27/2024,C97907,Printer,3,586.21,1758.63,Gift Card,WINTER15
ORD200993,4/6/2024,C61384,Monitor,3,267.45,802.35,Gift Card,WINTER15
ORD200994,6/27/2024,C27613,Tablet,4,615.65,2462.60,Debit Card,WINTER15
ORD200995,11/18/2023,C99271,Monitor,2,113.29,226.58,Cash,SAVE10
ORD200996,4/28/2024,C28648,Monitor,4,473.86,1895.44,Debit Card,SAVE10
ORD200997,11/27/2023,C26210,Laptop,3,444.75,1334.25,Cash,SAVE10
ORD200998,5/19/2023,C90350,Phone,2,183.67,367.34,Debit Card,SAVE10
ORD200999,12/24/2023,C61957,Printer,1,483.38,483.38,Cash,FREESHIP
ORD201000,6/21/2023,C90132,Printer,5,260.93,1304.65,Online,SAVE10
ORD201001,12/8/2023,C31371,Printer,2,253.68,507.36,Gift Card,NONE
ORD201002,6/19/2025,C83911,Tablet,4,699.88,2799.52,Cash,WINTER15
ORD201003,1/11/2023,C84700,Printer,5,319.97,1599.85,Cash,SAVE10
ORD201004,6/9/2025,C87529,Chair,4,246.91,987.64,Online,SAVE10
ORD201005,3/2/2023,C38065,Printer,3,392.85,1178.55,Credit Card,NONE
ORD201006,5/27/2024,C27435,Tablet,5,420.98,2104.90,Cash,SAVE10
ORD201007,3/20/2024,C46651,Monitor,2,73.26,146.52,Cash,WINTER15
ORD201008,1/13/2023,C62557,Monitor,3,410.88,1232.64,Cash,FREESHIP
ORD201009,9/2/2023,C54494,Tablet,2,176.46,352.92,Credit Card,FREESHIP
ORD201010,3/31/2023,C33729,Monitor,3,659.57,1978.71,Credit Card,SAVE10
ORD201011,12/3/2024,C47823,Phone,2,478.36,956.72,Online,NONE
ORD201012,12/3/2024,C84570,Printer,4,30.05,120.20,Online,NONE
ORD201013,4/26/2025,C91123,Laptop,4,300.56,1202.24,Cash,FREESHIP
ORD201014,2/4/2024,C92548,Tablet,5,226.45,1132.25,Debit Card,FREESHIP
ORD201015,1/26/2024,C97454,Printer,2,349.40,698.80,Online,SAVE10
ORD201016,12/29/2023,C20257,Tablet,5,268.78,1343.90,Debit Card,WINTER15
ORD201017,8/25/2024,C51694,Chair,2,680.85,1361.70,Gift Card,FREESHIP
ORD201018,7/8/2023,C77499,Laptop,3,182.48,547.44,Cash,NONE
ORD201019,4/6/2024,C28386,Desk,1,277.09,277.09,Cash,SAVE10
ORD201020,4/22/2024,C50211,Tablet,2,26.50,53.00,Online,SAVE10
ORD201021,10/23/2023,C74519,Phone,3,315.27,945.81,Credit Card,SAVE10
ORD201022,2/24/2025,C19071,Tablet,3,450.98,1352.94,Credit Card,SAVE10
ORD201023,9/23/2024,C65251,Laptop,5,233.67,1168.35,Cash,NONE
ORD201024,1/29/2024,C90612,Chair,3,367.75,1103.25,Cash,FREESHIP
ORD201025,5/17/2025,C28406,Chair,1,23.53,23.53,Gift Card,FREESHIP
ORD201026,5/1/2023,C55454,Monitor,1,677.48,677.48,Online,WINTER15
ORD201027,5/21/2024,C93467,Laptop,4,554.83,2219.32,Cash,NONE
ORD201028,2/17/2023,C60042,Desk,4,440.31,1761.24,Cash,NONE
ORD201029,3/1/2025,C44733,Desk,1,87.06,87.06,Credit Card,FREESHIP
ORD201030,10/2/2023,C61773,Phone,4,245.28,981.12,Credit Card,WINTER15
ORD201031,2/28/2023,C59183,Phone,5,664.51,3322.55,Debit Card,SAVE10
ORD201032,4/20/2023,C26188,Chair,1,618.68,618.68,Online,WINTER15
ORD201033,12/24/2024,C20338,Monitor,1,370.85,370.85,Gift Card,FREESHIP
ORD201034,6/16/2024,C84524,Printer,4,517.98,2071.92,Cash,FREESHIP
ORD201035,11/12/2023,C70315,Laptop,4,506.11,2024.44,Cash,NONE
ORD201036,5/31/2024,C98278,Phone,3,413.83,1241.49,Gift Card,SAVE10
ORD201037,12/13/2023,C32347,Printer,1,249.81,249.81,Cash,SAVE10
ORD201038,3/15/2025,C77961,Tablet,3,362.53,1087.59,Debit Card,NONE
ORD201039,6/28/2025,C49137,Desk,2,299.23,598.46,Credit Card,WINTER15
ORD201040,11/15/2023,C13169,Tablet,1,536.07,536.07,Debit Card,FREESHIP
ORD201041,2/11/2023,C21167,Monitor,4,558.90,2235.60,Gift Card,WINTER15
ORD201042,12/9/2024,C59724,Tablet,2,409.75,819.50,Debit Card,WINTER15
ORD201043,1/11/2025,C43965,Tablet,2,179.96,359.92,Gift Card,NONE
ORD201044,6/22/2025,C63018,Printer,1,38.49,38.49,Credit Card,FREESHIP
ORD201045,9/20/2024,C11893,Laptop,5,316.40,1582.00,Gift Card,NONE
ORD201046,10/7/2024,C85421,Tablet,3,547.15,1641.45,Online,WINTER15
ORD201047,6/23/2023,C81726,Chair,4,540.34,2161.36,Gift Card,WINTER15
ORD201048,9/9/2024,C57601,Monitor,4,73.65,294.60,Debit Card,NONE
ORD201049,7/18/2024,C60575,Desk,5,391.86,1959.30,Credit Card,NONE
ORD201050,8/20/2023,C70659,Laptop,5,69.70,348.50,Online,NONE
ORD201051,3/5/2025,C35043,Monitor,5,26.43,132.15,Gift Card,FREESHIP
ORD201052,9/11/2023,C12301,Tablet,1,531.74,531.74,Online,WINTER15
ORD201053,9/15/2024,C32798,Phone,2,496.62,993.24,Online,SAVE10
ORD201054,11/29/2023,C42949,Printer,1,660.66,660.66,Debit Card,WINTER15
ORD201055,10/23/2023,C10787,Monitor,4,274.82,1099.28,Debit Card,WINTER15
ORD201056,6/14/2024,C26152,Phone,2,486.35,972.70,Online,SAVE10
ORD201057,9/24/2024,C46210,Laptop,3,428.88,1286.64,Debit Card,WINTER15
ORD201058,9/8/2023,C32943,Desk,2,412.14,824.28,Credit Card,FREESHIP
ORD201059,9/22/2024,C73629,Desk,1,265.64,265.64,Credit Card,WINTER15
ORD201060,5/7/2024,C38024,Tablet,2,273.43,546.86,Cash,WINTER15
ORD201061,1/29/2025,C25445,Laptop,5,131.70,658.50,Cash,FREESHIP
ORD201062,8/23/2023,C13501,Chair,5,85.52,427.60,Gift Card,NONE
ORD201063,6/19/2024,C42108,Desk,2,320.68,641.36,Credit Card,FREESHIP
ORD201064,2/12/2025,C32121,Laptop,4,198.81,795.24,Cash,FREESHIP
ORD201065,10/30/2023,C47778,Printer,5,666.80,3334.00,Debit Card,SAVE10
ORD201066,12/20/2023,C10791,Desk,1,355.09,355.09,Debit Card,SAVE10
ORD201067,6/6/2023,C78959,Phone,2,316.20,632.40,Online,NONE
ORD201068,8/3/2024,C29914,Laptop,1,133.39,133.39,Debit Card,SAVE10
ORD201069,2/25/2023,C70506,Monitor,1,454.23,454.23,Gift Card,NONE
ORD201070,9/6/2024,C46873,Desk,4,491.29,1965.16,Debit Card,NONE
ORD201071,6/24/2025,C94037,Phone,2,255.14,510.28,Cash,NONE
ORD201072,2/26/2023,C88644,Monitor,1,392.61,392.61,Gift Card,SAVE10
ORD201073,10/11/2024,C69471,Tablet,4,362.06,1448.24,Debit Card,NONE
ORD201074,5/10/2024,C21437,Phone,1,222.73,222.73,Online,NONE
ORD201075,8/31/2024,C40949,Monitor,2,552.63,1105.26,Debit Card,WINTER15
ORD201076,5/8/2023,C99116,Laptop,4,686.61,2746.44,Cash,NONE
ORD201077,3/7/2025,C57861,Printer,3,305.16,915.48,Credit Card,SAVE10
ORD201078,3/18/2023,C62627,Desk,1,41.09,41.09,Online,WINTER15
ORD201079,6/20/2024,C89979,Phone,5,634.00,3170.00,Gift Card,NONE
ORD201080,1/20/2023,C70613,Laptop,5,464.74,2323.70,Gift Card,NONE
ORD201081,4/21/2023,C55636,Monitor,4,425.60,1702.40,Credit Card,FREESHIP
ORD201082,10/6/2023,C96595,Chair,3,573.22,1719.66,Debit Card,SAVE10
ORD201083,7/9/2024,C68508,Chair,1,123.28,123.28,Credit Card,SAVE10
ORD201084,1/8/2023,C45175,Phone,1,70.82,70.82,Gift Card,WINTER15
ORD201085,5/21/2023,C28049,Printer,2,646.69,1293.38,Debit Card,WINTER15
ORD201086,12/23/2023,C46967,Tablet,2,513.42,1026.84,Online,WINTER15
ORD201087,3/23/2025,C84134,Laptop,4,693.07,2772.28,Online,SAVE10
ORD201088,11/30/2023,C49831,Desk,3,491.43,1474.29,Gift Card,WINTER15
ORD201089,3/15/2025,C13324,Tablet,2,599.74,1199.48,Gift Card,NONE
ORD201090,2/25/2023,C61225,Monitor,2,650.25,1300.50,Gift Card,NONE
ORD201091,10/8/2024,C16400,Laptop,3,209.48,628.44,Debit Card,NONE
ORD201092,8/21/2023,C38642,Laptop,5,209.20,1046.00,Debit Card,WINTER15
ORD201093,6/9/2023,C86773,Phone,4,197.36,789.44,Gift Card,FREESHIP
ORD201094,6/28/2023,C66093,Printer,4,648.91,2595.64,Credit Card,SAVE10
ORD201095,4/23/2024,C33051,Phone,2,441.54,883.08,Online,SAVE10
ORD201096,5/3/2025,C18169,Tablet,2,464.92,929.84,Debit Card,NONE
ORD201097,12/26/2024,C81370,Monitor,5,506.45,2532.25,Gift Card,WINTER15
ORD201098,6/17/2023,C91103,Monitor,4,255.86,1023.44,Credit Card,NONE
ORD201099,9/19/2024,C21953,Laptop,2,125.23,250.46,Cash,FREESHIP
ORD201100,8/17/2023,C15146,Laptop,5,38.11,190.55,Debit Card,WINTER15
ORD201101,6/8/2025,C43546,Monitor,3,161.97,485.91,Cash,SAVE10
ORD201102,6/3/2024,C98474,Chair,4,347.17,1388.68,Debit Card,NONE
ORD201103,4/24/2023,C90292,Laptop,4,276.32,1105.28,Online,NONE
ORD201104,7/25/2024,C17075,Tablet,4,314.76,1259.04,Online,NONE
ORD201105,1/8/2024,C12487,Tablet,3,475.69,1427.07,Gift Card,FREESHIP
ORD201106,3/12/2023,C34555,Chair,1,372.80,372.80,Cash,SAVE10
ORD201107,6/30/2025,C25110,Tablet,2,63.21,126.42,Online,SAVE10
ORD201108,3/20/2023,C35136,Laptop,1,634.94,634.94,Online,WINTER15
ORD201109,4/8/2024,C62277,Printer,4,77.47,309.88,Gift Card,SAVE10
ORD201110,2/25/2024,C12472,Chair,3,84.31,252.93,Credit Card,SAVE10
ORD201111,5/6/2023,C24047,Monitor,4,234.45,937.80,Online,FREESHIP
ORD201112,10/13/2023,C76929,Desk,1,356.81,356.81,Online,WINTER15
ORD201113,3/19/2023,C52914,Desk,4,209.99,839.96,Cash,NONE
ORD201114,3/16/2023,C55164,Tablet,3,659.88,1979.64,Gift Card,NONE
ORD201115,6/20/2025,C70426,Laptop,2,336.32,672.64,Online,NONE
ORD201116,10/14/2023,C69149,Printer,2,531.49,1062.98,Credit Card,WINTER15
ORD201117,5/20/2024,C78684,Chair,3,588.44,1765.32,Gift Card,WINTER15
ORD201118,5/24/2024,C58168,Phone,3,251.48,754.44,Credit Card,NONE
ORD201119,11/24/2024,C99024,Laptop,1,684.65,684.65,Credit Card,FREESHIP
ORD201120,5/10/2025,C22919,Tablet,1,195.86,195.86,Online,NONE
ORD201121,5/28/2023,C98354,Phone,3,50.34,151.02,Gift Card,FREESHIP
ORD201122,6/7/2023,C38840,Monitor,5,678.19,3390.95,Online,NONE
ORD201123,4/14/2023,C68936,Tablet,3,554.25,1662.75,Debit Card,WINTER15
ORD201124,5/9/2023,C33744,Chair,4,576.87,2307.48,Gift Card,NONE
ORD201125,10/16/2023,C23555,Desk,4,408.36,1633.44,Gift Card,FREESHIP
ORD201126,7/22/2024,C34337,Phone,5,190.11,950.55,Cash,SAVE10
ORD201127,3/15/2025,C69396,Printer,3,602.75,1808.25,Credit Card,SAVE10
ORD201128,8/17/2023,C49198,Monitor,3,646.79,1940.37,Cash,WINTER15
ORD201129,6/11/2023,C43911,Chair,4,418.71,1674.84,Cash,FREESHIP
ORD201130,2/16/2025,C24347,Laptop,2,323.45,646.90,Credit Card,FREESHIP
ORD201131,7/18/2024,C21043,Phone,1,694.50,694.50,Credit Card,WINTER15
ORD201132,12/2/2024,C58858,Chair,2,337.32,674.64,Credit Card,SAVE10
ORD201133,4/9/2024,C20670,Printer,2,467.91,935.82,Gift Card,WINTER15
ORD201134,6/8/2024,C90993,Desk,4,38.28,153.12,Debit Card,WINTER15
ORD201135,12/28/2023,C11473,Printer,2,73.41,146.82,Online,SAVE10
ORD201136,9/24/2023,C71899,Tablet,3,668.33,2004.99,Gift Card,WINTER15
ORD201137,7/29/2024,C48577,Printer,4,410.21,1640.84,Cash,WINTER15
ORD201138,12/18/2023,C13100,Desk,4,294.41,1177.64,Debit Card,NONE
ORD201139,3/1/2025,C70659,Chair,3,501.82,1505.46,Gift Card,FREESHIP
ORD201140,6/24/2024,C49838,Printer,2,552.83,1105.66,Credit Card,NONE
ORD201141,2/16/2025,C11998,Chair,3,498.66,1495.98,Cash,NONE
ORD201142,8/23/2024,C23405,Phone,4,695.10,2780.40,Debit Card,NONE
ORD201143,4/3/2023,C41132,Chair,1,381.61,381.61,Debit Card,NONE
ORD201144,2/16/2023,C88463,Desk,5,507.94,2539.70,Online,NONE
ORD201145,5/12/2025,C28152,Desk,3,571.53,1714.59,Debit Card,FREESHIP
ORD201146,10/3/2024,C36383,Monitor,5,421.44,2107.20,Cash,SAVE10
ORD201147,1/2/2025,C19759,Chair,2,588.30,1176.60,Online,FREESHIP
ORD201148,6/25/2024,C54886,Phone,1,355.15,355.15,Cash,SAVE10
ORD201149,7/25/2024,C27305,Chair,2,695.29,1390.58,Credit Card,FREESHIP
ORD201150,2/20/2023,C17921,Desk,4,302.65,1210.60,Credit Card,SAVE10
ORD201151,1/29/2023,C94381,Chair,2,608.04,1216.08,Cash,NONE
ORD201152,11/9/2023,C25162,Tablet,2,344.18,688.36,Credit Card,NONE
ORD201153,12/16/2024,C98317,Monitor,4,696.71,2786.84,Debit Card,NONE
ORD201154,6/11/2025,C53631,Monitor,3,198.63,595.89,Cash,SAVE10
ORD201155,8/13/2023,C41478,Printer,4,534.57,2138.28,Credit Card,FREESHIP
ORD201156,7/19/2023,C20512,Laptop,4,690.78,2763.12,Credit Card,NONE
ORD201157,5/29/2024,C25841,Monitor,3,301.55,904.65,Debit Card,FREESHIP
ORD201158,4/20/2023,C82781,Monitor,4,27.42,109.68,Debit Card,SAVE10
ORD201159,2/23/2024,C66112,Desk,4,466.70,1866.80,Debit Card,NONE
ORD201160,9/4/2024,C40466,Desk,1,541.64,541.64,Debit Card,SAVE10
ORD201161,10/16/2023,C32570,Phone,1,11.39,11.39,Cash,WINTER15
ORD201162,3/11/2025,C29405,Phone,2,224.37,448.74,Debit Card,WINTER15
ORD201163,6/11/2024,C30643,Laptop,3,306.29,918.87,Credit Card,WINTER15
ORD201164,1/8/2024,C65890,Tablet,5,315.57,1577.85,Debit Card,WINTER15
ORD201165,7/14/2023,C36992,Chair,3,223.79,671.37,Debit Card,NONE
ORD201166,7/31/2023,C95568,Chair,3,324.47,973.41,Cash,WINTER15
ORD201167,10/17/2023,C17966,Printer,2,92.87,185.74,Credit Card,FREESHIP
ORD201168,4/8/2023,C89559,Laptop,2,331.42,662.84,Credit Card,WINTER15
ORD201169,12/23/2024,C15849,Chair,1,525.43,525.43,Cash,SAVE10
ORD201170,8/3/2023,C94257,Printer,2,697.19,1394.38,Cash,FREESHIP
ORD201171,8/28/2023,C39911,Phone,4,518.40,2073.60,Credit Card,SAVE10
ORD201172,2/4/2025,C28828,Desk,3,131.96,395.88,Credit Card,NONE
ORD201173,10/4/2024,C82921,Monitor,1,208.36,208.36,Online,FREESHIP
ORD201174,11/27/2023,C50159,Printer,3,222.34,667.02,Credit Card,WINTER15
ORD201175,9/10/2024,C62512,Printer,3,91.74,275.22,Debit Card,FREESHIP
ORD201176,8/13/2023,C39260,Tablet,2,213.83,427.66,Debit Card,WINTER15
ORD201177,4/27/2023,C23917,Printer,1,127.55,127.55,Cash,SAVE10
ORD201178,9/8/2024,C65107,Monitor,1,70.24,70.24,Credit Card,FREESHIP
ORD201179,1/8/2023,C84630,Laptop,5,518.55,2592.75,Credit Card,WINTER15
ORD201180,10/31/2023,C42235,Chair,4,298.36,1193.44,Debit Card,FREESHIP
ORD201181,7/27/2023,C70246,Desk,3,158.74,476.22,Online,FREESHIP
ORD201182,6/14/2025,C18473,Chair,2,420.29,840.58,Gift Card,SAVE10
ORD201183,4/5/2023,C12607,Desk,1,281.52,281.52,Gift Card,WINTER15
ORD201184,9/27/2023,C10222,Laptop,1,204.08,204.08,Gift Card,NONE
ORD201185,7/8/2024,C77344,Chair,1,343.31,343.31,Gift Card,SAVE10
ORD201186,11/18/2023,C65497,Monitor,1,163.32,163.32,Cash,WINTER15
ORD201187,3/13/2024,C26340,Desk,2,184.60,369.20,Gift Card,WINTER15
ORD201188,10/7/2023,C75619,Printer,2,371.29,742.58,Gift Card,WINTER15
ORD201189,8/17/2024,C96136,Tablet,5,389.22,1946.10,Cash,NONE
ORD201190,6/8/2025,C46886,Desk,3,616.39,1849.17,Credit Card,FREESHIP
ORD201191,2/10/2025,C44148,Desk,4,376.43,1505.72,Gift Card,WINTER15
ORD201192,2/28/2024,C72007,Chair,3,432.85,1298.55,Online,NONE
ORD201193,6/16/2025,C45104,Tablet,1,687.89,687.89,Cash,FREESHIP
ORD201194,11/19/2023,C29885,Printer,3,189.44,568.32,Cash,FREESHIP
ORD201195,6/20/2024,C21126,Desk,1,107.04,107.04,Credit Card,FREESHIP
ORD201196,3/4/2024,C20095,Monitor,2,662.53,1325.06,Online,NONE
ORD201197,7/13/2023,C79674,Tablet,2,436.84,873.68,Online,FREESHIP
ORD201198,8/22/2024,C64753,Chair,4,262.52,1050.08,Debit Card,WINTER15
ORD201199,6/11/2023,C57502,Tablet,4,560.58,2242.32,Gift Card,SAVE10
